channel_id,date,spend
3,2023-12-12,239.37
3,2023-12-13,343.48
3,2023-12-14,534.16
3,2023-12-15,481.36
3,2023-12-16,187.95
3,2023-12-17,302.81
3,2023-12-18,267.13
3,2023-12-19,249.48
3,2023-12-20,387.8
3,2023-12-21,592.82
3,2023-12-22,252.22
3,2023-12-23,356.68
3,2023-12-24,373.64
3,2023-12-25,783.52
3,2023-12-26,768.27
3,2023-12-27,660.1
3,2023-12-28,269.16
3,2023-12-29,147.63
3,2023-12-30,321.83
3,2023-12-31,286.76
4,2023-01-01,454.15
4,2023-01-02,644.41
4,2023-01-03,700.83
4,2023-01-04,691.4
4,2023-01-05,351.77
4,2023-01-06,581.06
4,2023-01-07,318.98
4,2023-01-08,142.63
4,2023-01-09,591.1
4,2023-01-10,106.88
4,2023-01-11,386.43
4,2023-01-12,330.57
4,2023-01-13,585.36
4,2023-01-14,636.37
4,2023-01-15,312.87
4,2023-01-16,668.14
4,2023-01-17,305.74
4,2023-01-18,412.43
4,2023-01-19,608.91
4,2023-01-20,585.04
4,2023-01-21,791.16
4,2023-01-22,257.61
4,2023-01-23,563.62
4,2023-01-24,526.78
4,2023-01-25,740.57
4,2023-01-26,209.45
4,2023-01-27,626.26
4,2023-01-28,497.79
4,2023-01-29,292.27
4,2023-01-30,432.1
4,2023-01-31,333.64
4,2023-02-01,505.52
4,2023-02-02,722.3
4,2023-02-03,498.51
4,2023-02-04,542.21
4,2023-02-05,463.12
4,2023-02-06,135.82
4,2023-02-07,263.0
4,2023-02-08,444.4
4,2023-02-09,317.16
4,2023-02-10,227.23
4,2023-02-11,452.89
4,2023-02-12,325.97
4,2023-02-13,280.68
4,2023-02-14,424.79
4,2023-02-15,193.3
4,2023-02-16,749.42
4,2023-02-17,707.39
4,2023-02-18,595.33
4,2023-02-19,174.35
4,2023-02-20,643.11
4,2023-02-21,665.57
4,2023-02-22,637.44
4,2023-02-23,179.78
4,2023-02-24,550.74
4,2023-02-25,684.03
4,2023-02-26,504.15
4,2023-02-27,552.49
4,2023-02-28,420.85
4,2023-03-01,470.1
4,2023-03-02,124.06
4,2023-03-03,547.27
4,2023-03-04,157.01
4,2023-03-05,404.51
4,2023-03-06,304.86
4,2023-03-07,481.8
4,2023-03-08,193.39
4,2023-03-09,584.15
4,2023-03-10,656.51
4,2023-03-11,214.35
4,2023-03-12,173.02
4,2023-03-13,201.86
4,2023-03-14,713.99
4,2023-03-15,469.73
4,2023-03-16,427.08
4,2023-03-17,174.7
4,2023-03-18,554.69
4,2023-03-19,707.6
4,2023-03-20,679.73
4,2023-03-21,538.24
4,2023-03-22,152.7
4,2023-03-23,178.68
4,2023-03-24,134.52
4,2023-03-25,280.24
4,2023-03-26,194.96
4,2023-03-27,282.03
4,2023-03-28,369.54
4,2023-03-29,760.09
4,2023-03-30,527.26
4,2023-03-31,684.48
4,2023-04-01,597.25
4,2023-04-02,178.75
4,2023-04-03,615.14
4,2023-04-04,292.57
4,2023-04-05,547.38
4,2023-04-06,338.67
4,2023-04-07,798.37
4,2023-04-08,284.49
4,2023-04-09,295.39
4,2023-04-10,751.47
4,2023-04-11,117.25
4,2023-04-12,587.68
4,2023-04-13,607.73
4,2023-04-14,685.47
4,2023-04-15,782.11
4,2023-04-16,782.92
4,2023-04-17,145.69
4,2023-04-18,675.29
4,2023-04-19,552.42
4,2023-04-20,553.14
4,2023-04-21,189.84
4,2023-04-22,555.13
4,2023-04-23,787.74
4,2023-04-24,738.27
4,2023-04-25,407.39
4,2023-04-26,127.96
4,2023-04-27,353.61
4,2023-04-28,678.47
4,2023-04-29,591.05
4,2023-04-30,421.54
4,2023-05-01,138.57
4,2023-05-02,398.83
4,2023-05-03,428.32
4,2023-05-04,749.99
4,2023-05-05,548.76
4,2023-05-06,318.16
4,2023-05-07,467.72
4,2023-05-08,146.24
4,2023-05-09,780.8
4,2023-05-10,352.04
4,2023-05-11,434.51
4,2023-05-12,348.7
4,2023-05-13,577.76
4,2023-05-14,563.56
4,2023-05-15,600.73
4,2023-05-16,287.7
4,2023-05-17,320.97
4,2023-05-18,187.68
4,2023-05-19,558.86
4,2023-05-20,127.86
4,2023-05-21,518.38
4,2023-05-22,708.79
4,2023-05-23,723.58
4,2023-05-24,414.33
4,2023-05-25,421.51
4,2023-05-26,153.88
4,2023-05-27,569.54
4,2023-05-28,674.88
4,2023-05-29,271.26
4,2023-05-30,394.91
4,2023-05-31,687.19
4,2023-06-01,713.98
4,2023-06-02,270.23
4,2023-06-03,485.4
4,2023-06-04,234.75
4,2023-06-05,171.32
4,2023-06-06,737.78
4,2023-06-07,674.36
4,2023-06-08,632.02
4,2023-06-09,134.14
4,2023-06-10,690.61
4,2023-06-11,406.63
4,2023-06-12,339.68
4,2023-06-13,482.53
4,2023-06-14,163.95
4,2023-06-15,629.65
4,2023-06-16,507.7
4,2023-06-17,230.61
4,2023-06-18,231.76
4,2023-06-19,228.97
4,2023-06-20,139.9
4,2023-06-21,511.46
4,2023-06-22,688.24
4,2023-06-23,112.25
4,2023-06-24,134.3
4,2023-06-25,500.94
4,2023-06-26,673.65
4,2023-06-27,328.72
4,2023-06-28,344.73
4,2023-06-29,517.44
4,2023-06-30,291.95
4,2023-07-01,118.63
4,2023-07-02,614.66
4,2023-07-03,537.95
4,2023-07-04,506.53
4,2023-07-05,619.18
4,2023-07-06,572.66
4,2023-07-07,244.12
4,2023-07-08,346.74
4,2023-07-09,188.28
4,2023-07-10,190.9
4,2023-07-11,573.34
4,2023-07-12,701.02
4,2023-07-13,773.91
4,2023-07-14,539.84
4,2023-07-15,228.87
4,2023-07-16,173.96
4,2023-07-17,669.0
4,2023-07-18,505.13
4,2023-07-19,532.8
4,2023-07-20,647.02
4,2023-07-21,592.29
4,2023-07-22,684.12
4,2023-07-23,139.35
4,2023-07-24,623.26
4,2023-07-25,695.6
4,2023-07-26,300.29
4,2023-07-27,548.31
4,2023-07-28,319.91
4,2023-07-29,770.58
4,2023-07-30,123.4
4,2023-07-31,505.85
4,2023-08-01,216.55
4,2023-08-02,598.55
4,2023-08-03,223.12
4,2023-08-04,264.77
4,2023-08-05,446.06
4,2023-08-06,740.38
4,2023-08-07,248.2
4,2023-08-08,200.97
4,2023-08-09,631.28
4,2023-08-10,450.43
4,2023-08-11,738.25
4,2023-08-12,202.63
4,2023-08-13,552.15
4,2023-08-14,263.02
4,2023-08-15,209.73
4,2023-08-16,578.4
4,2023-08-17,515.58
4,2023-08-18,628.38
4,2023-08-19,316.62
4,2023-08-20,413.58
4,2023-08-21,383.83
4,2023-08-22,788.86
4,2023-08-23,304.57
4,2023-08-24,306.37
4,2023-08-25,348.18
4,2023-08-26,495.22
4,2023-08-27,276.63
4,2023-08-28,740.7
4,2023-08-29,285.98
4,2023-08-30,727.07
4,2023-08-31,172.43
4,2023-09-01,559.59
4,2023-09-02,734.89
4,2023-09-03,218.12
4,2023-09-04,777.83
4,2023-09-05,417.02
4,2023-09-06,762.0
4,2023-09-07,573.77
4,2023-09-08,311.11
4,2023-09-09,231.81
4,2023-09-10,312.61
4,2023-09-11,165.11
4,2023-09-12,200.71
4,2023-09-13,173.26
4,2023-09-14,396.06
4,2023-09-15,656.9
4,2023-09-16,198.97
4,2023-09-17,191.22
4,2023-09-18,550.4
4,2023-09-19,238.03
4,2023-09-20,168.33
4,2023-09-21,216.79
4,2023-09-22,746.61
4,2023-09-23,675.03
4,2023-09-24,347.85
4,2023-09-25,559.07
4,2023-09-26,476.09
4,2023-09-27,573.99
4,2023-09-28,577.87
4,2023-09-29,540.11
4,2023-09-30,286.27
4,2023-10-01,127.3
4,2023-10-02,418.9
4,2023-10-03,723.68
4,2023-10-04,498.65
4,2023-10-05,682.67
4,2023-10-06,794.14
4,2023-10-07,214.53
4,2023-10-08,584.24
4,2023-10-09,572.01
4,2023-10-10,785.97
4,2023-10-11,789.92
4,2023-10-12,580.68
4,2023-10-13,270.53
4,2023-10-14,658.99
4,2023-10-15,174.92
4,2023-10-16,646.49
4,2023-10-17,737.14
4,2023-10-18,367.98
4,2023-10-19,541.44
4,2023-10-20,401.1
4,2023-10-21,406.44
4,2023-10-22,317.26
4,2023-10-23,633.49
4,2023-10-24,755.32
4,2023-10-25,758.53
4,2023-10-26,222.35
4,2023-10-27,712.32
4,2023-10-28,616.2
4,2023-10-29,276.99
4,2023-10-30,147.1
4,2023-10-31,287.6
4,2023-11-01,738.55
4,2023-11-02,543.23
4,2023-11-03,604.74
4,2023-11-04,280.01
4,2023-11-05,603.57
4,2023-11-06,119.69
4,2023-11-07,362.72
4,2023-11-08,538.73
4,2023-11-09,202.27
4,2023-11-10,676.1
4,2023-11-11,264.52
4,2023-11-12,556.6
4,2023-11-13,383.64
4,2023-11-14,517.23
4,2023-11-15,175.22
4,2023-11-16,111.84
4,2023-11-17,736.7
4,2023-11-18,288.74
4,2023-11-19,673.77
4,2023-11-20,799.55
4,2023-11-21,248.0
4,2023-11-22,285.62
4,2023-11-23,564.0
4,2023-11-24,775.81
4,2023-11-25,741.07
4,2023-11-26,452.01
4,2023-11-27,656.58
4,2023-11-28,195.02
4,2023-11-29,784.21
4,2023-11-30,775.05
4,2023-12-01,214.61
4,2023-12-02,309.6
4,2023-12-03,170.11
4,2023-12-04,290.2
4,2023-12-05,671.17
4,2023-12-06,364.82
4,2023-12-07,161.88
4,2023-12-08,339.56
4,2023-12-09,786.97
4,2023-12-10,540.78
4,2023-12-11,391.31
4,2023-12-12,216.58
4,2023-12-13,790.32
4,2023-12-14,674.59
4,2023-12-15,297.03
4,2023-12-16,149.05
4,2023-12-17,139.64
4,2023-12-18,184.26
4,2023-12-19,506.54
4,2023-12-20,750.13
4,2023-12-21,447.72
4,2023-12-22,690.06
4,2023-12-23,412.12
4,2023-12-24,596.01
4,2023-12-25,612.31
4,2023-12-26,221.77
4,2023-12-27,352.85
4,2023-12-28,546.11
4,2023-12-29,149.49
4,2023-12-30,353.08
4,2023-12-31,474.36
5,2023-01-01,797.36
5,2023-01-02,432.17
5,2023-01-03,671.24
5,2023-01-04,402.45
5,2023-01-05,657.47
5,2023-01-06,516.79
5,2023-01-07,720.62
5,2023-01-08,387.66
5,2023-01-09,523.01
5,2023-01-10,541.01
5,2023-01-11,392.17
5,2023-01-12,201.02
5,2023-01-13,165.49
5,2023-01-14,111.67
5,2023-01-15,711.47
5,2023-01-16,265.53
5,2023-01-17,248.05
5,2023-01-18,615.22
5,2023-01-19,324.01
5,2023-01-20,454.23
5,2023-01-21,213.76
5,2023-01-22,771.82
5,2023-01-23,696.11
5,2023-01-24,704.65
5,2023-01-25,384.74
5,2023-01-26,633.65
5,2023-01-27,200.71
5,2023-01-28,106.03
5,2023-01-29,113.98
5,2023-01-30,510.62
5,2023-01-31,418.78
5,2023-02-01,462.61
5,2023-02-02,105.22
5,2023-02-03,395.88
5,2023-02-04,602.65
5,2023-02-05,409.89
5,2023-02-06,612.55
5,2023-02-07,263.11
5,2023-02-08,669.2
5,2023-02-09,511.9
5,2023-02-10,247.53
5,2023-02-11,265.7
5,2023-02-12,539.62
5,2023-02-13,680.96
5,2023-02-14,390.94
5,2023-02-15,280.81
5,2023-02-16,706.91
5,2023-02-17,568.49
5,2023-02-18,413.66
5,2023-02-19,441.53
5,2023-02-20,242.98
5,2023-02-21,538.76
5,2023-02-22,351.12
5,2023-02-23,796.95
5,2023-02-24,436.13
5,2023-02-25,440.12
5,2023-02-26,496.1
5,2023-02-27,741.73
5,2023-02-28,660.57
5,2023-03-01,415.79
5,2023-03-02,603.09
5,2023-03-03,510.36
5,2023-03-04,444.66
5,2023-03-05,234.62
5,2023-03-06,424.76
5,2023-03-07,272.07
5,2023-03-08,740.39
5,2023-03-09,334.78
5,2023-03-10,766.58
5,2023-03-11,473.14
5,2023-03-12,542.08
5,2023-03-13,480.06
5,2023-03-14,190.57
5,2023-03-15,363.07
5,2023-03-16,169.4
5,2023-03-17,536.07
5,2023-03-18,412.81
5,2023-03-19,644.59
5,2023-03-20,254.33
5,2023-03-21,215.2
5,2023-03-22,384.43
5,2023-03-23,748.61
5,2023-03-24,597.3
5,2023-03-25,393.25
5,2023-03-26,462.09
5,2023-03-27,158.95
5,2023-03-28,789.2
5,2023-03-29,566.49
5,2023-03-30,299.78
5,2023-03-31,510.07
5,2023-04-01,176.64
5,2023-04-02,776.09
5,2023-04-03,222.35
5,2023-04-04,553.62
5,2023-04-05,271.82
5,2023-04-06,602.29
5,2023-04-07,643.77
5,2023-04-08,571.39
5,2023-04-09,530.15
5,2023-04-10,724.73
5,2023-04-11,155.04
5,2023-04-12,331.64
5,2023-04-13,273.8
5,2023-04-14,791.61
5,2023-04-15,372.57
5,2023-04-16,612.83
5,2023-04-17,579.31
5,2023-04-18,248.46
5,2023-04-19,267.3
5,2023-04-20,296.9
5,2023-04-21,387.79
5,2023-04-22,264.03
5,2023-04-23,113.76
5,2023-04-24,715.58
5,2023-04-25,775.93
5,2023-04-26,339.1
5,2023-04-27,336.95
5,2023-04-28,104.96
5,2023-04-29,576.18
5,2023-04-30,677.81
5,2023-05-01,202.63
5,2023-05-02,211.77
5,2023-05-03,653.06
5,2023-05-04,531.4
5,2023-05-05,131.4
5,2023-05-06,535.78
5,2023-05-07,316.24
5,2023-05-08,358.11
5,2023-05-09,638.81
5,2023-05-10,667.65
5,2023-05-11,380.25
5,2023-05-12,763.01
5,2023-05-13,384.52
5,2023-05-14,640.29
5,2023-05-15,438.71
5,2023-05-16,728.27
5,2023-05-17,735.43
5,2023-05-18,161.19
5,2023-05-19,755.55
5,2023-05-20,677.87
5,2023-05-21,653.92
5,2023-05-22,240.64
5,2023-05-23,663.58
5,2023-05-24,695.09
5,2023-05-25,302.41
5,2023-05-26,766.58
5,2023-05-27,134.9
5,2023-05-28,204.94
5,2023-05-29,476.31
5,2023-05-30,503.05
5,2023-05-31,551.61
5,2023-06-01,111.88
5,2023-06-02,772.26
5,2023-06-03,131.21
5,2023-06-04,200.14
5,2023-06-05,109.81
5,2023-06-06,496.8
5,2023-06-07,752.59
5,2023-06-08,566.16
5,2023-06-09,675.86
5,2023-06-10,109.3
5,2023-06-11,479.41
5,2023-06-12,421.69
5,2023-06-13,449.28
5,2023-06-14,150.55
5,2023-06-15,579.1
5,2023-06-16,452.25
5,2023-06-17,635.6
5,2023-06-18,439.7
5,2023-06-19,204.57
5,2023-06-20,553.78
5,2023-06-21,220.67
5,2023-06-22,710.68
5,2023-06-23,529.18
5,2023-06-24,210.04
5,2023-06-25,773.64
5,2023-06-26,462.86
5,2023-06-27,151.03
5,2023-06-28,538.78
5,2023-06-29,277.24
5,2023-06-30,662.59
5,2023-07-01,672.48
5,2023-07-02,785.26
5,2023-07-03,451.31
5,2023-07-04,418.47
5,2023-07-05,627.43
5,2023-07-06,192.73
5,2023-07-07,482.84
5,2023-07-08,482.37
5,2023-07-09,162.63
5,2023-07-10,392.59
5,2023-07-11,697.3
5,2023-07-12,699.31
5,2023-07-13,169.47
5,2023-07-14,163.5
5,2023-07-15,283.89
5,2023-07-16,712.34
5,2023-07-17,190.23
5,2023-07-18,604.0
5,2023-07-19,170.82
5,2023-07-20,536.2
5,2023-07-21,349.25
5,2023-07-22,652.24
5,2023-07-23,263.58
5,2023-07-24,547.44
5,2023-07-25,264.98
5,2023-07-26,599.56
5,2023-07-27,711.57
5,2023-07-28,188.76
5,2023-07-29,706.62
5,2023-07-30,515.5
5,2023-07-31,188.98
5,2023-08-01,399.28
5,2023-08-02,212.6
5,2023-08-03,590.24
5,2023-08-04,631.21
5,2023-08-05,174.06
5,2023-08-06,454.3
5,2023-08-07,670.24
5,2023-08-08,755.31
5,2023-08-09,459.46
5,2023-08-10,765.2
5,2023-08-11,474.98
5,2023-08-12,375.93
5,2023-08-13,693.74
5,2023-08-14,445.09
5,2023-08-15,430.33
5,2023-08-16,443.22
5,2023-08-17,692.75
5,2023-08-18,682.36
5,2023-08-19,382.46
5,2023-08-20,333.31
5,2023-08-21,444.35
5,2023-08-22,500.94
5,2023-08-23,266.84
5,2023-08-24,655.77
5,2023-08-25,440.54
5,2023-08-26,333.83
5,2023-08-27,174.77
5,2023-08-28,267.19
5,2023-08-29,764.5
5,2023-08-30,313.57
5,2023-08-31,218.2
5,2023-09-01,422.47
5,2023-09-02,314.96
5,2023-09-03,124.61
5,2023-09-04,326.2
5,2023-09-05,480.88
5,2023-09-06,486.2
5,2023-09-07,349.59
5,2023-09-08,413.11
5,2023-09-09,775.86
5,2023-09-10,364.14
5,2023-09-11,280.76
5,2023-09-12,270.43
5,2023-09-13,420.44
5,2023-09-14,631.66
5,2023-09-15,244.19
5,2023-09-16,596.51
5,2023-09-17,114.8
5,2023-09-18,393.25
5,2023-09-19,643.11
5,2023-09-20,337.11
5,2023-09-21,494.62
5,2023-09-22,243.49
5,2023-09-23,619.4
5,2023-09-24,136.6
5,2023-09-25,696.78
5,2023-09-26,238.74
5,2023-09-27,712.08
5,2023-09-28,346.77
5,2023-09-29,605.88
5,2023-09-30,323.46
5,2023-10-01,734.14
5,2023-10-02,188.65
5,2023-10-03,224.96
5,2023-10-04,445.12
5,2023-10-05,157.36
5,2023-10-06,237.19
5,2023-10-07,760.64
5,2023-10-08,783.54
5,2023-10-09,363.38
5,2023-10-10,746.3
5,2023-10-11,481.38
5,2023-10-12,288.82
5,2023-10-13,591.68
5,2023-10-14,561.23
5,2023-10-15,792.39
5,2023-10-16,285.53
5,2023-10-17,570.44
5,2023-10-18,136.42
5,2023-10-19,179.55
5,2023-10-20,102.74
5,2023-10-21,799.62
5,2023-10-22,661.59
5,2023-10-23,650.71
5,2023-10-24,456.81
5,2023-10-25,310.05
5,2023-10-26,205.88
5,2023-10-27,299.27
5,2023-10-28,363.18
5,2023-10-29,629.42
5,2023-10-30,477.76
5,2023-10-31,154.24
5,2023-11-01,112.62
5,2023-11-02,171.63
5,2023-11-03,387.35
5,2023-11-04,753.24
5,2023-11-05,546.18
5,2023-11-06,661.28
5,2023-11-07,426.46
5,2023-11-08,353.17
5,2023-11-09,175.88
5,2023-11-10,713.15
5,2023-11-11,648.21
5,2023-11-12,217.68
5,2023-11-13,458.58
5,2023-11-14,441.16
5,2023-11-15,537.56
5,2023-11-16,762.33
5,2023-11-17,505.84
5,2023-11-18,478.15
5,2023-11-19,135.23
5,2023-11-20,144.04
5,2023-11-21,231.14
5,2023-11-22,122.73
5,2023-11-23,620.35
5,2023-11-24,606.33
5,2023-11-25,195.24
5,2023-11-26,685.26
5,2023-11-27,208.35
5,2023-11-28,310.82
5,2023-11-29,274.28
5,2023-11-30,360.61
5,2023-12-01,278.26
5,2023-12-02,442.27
5,2023-12-03,385.19
5,2023-12-04,790.6
5,2023-12-05,139.15
5,2023-12-06,199.53
5,2023-12-07,136.98
5,2023-12-08,538.09
5,2023-12-09,138.16
5,2023-12-10,685.51
5,2023-12-11,458.36
5,2023-12-12,468.91
5,2023-12-13,493.12
5,2023-12-14,219.57
5,2023-12-15,238.38
5,2023-12-16,323.17
5,2023-12-17,515.45
5,2023-12-18,247.08
5,2023-12-19,181.43
5,2023-12-20,779.08
5,2023-12-21,115.39
5,2023-12-22,661.89
5,2023-12-23,651.62
5,2023-12-24,308.05
5,2023-12-25,194.94
5,2023-12-26,201.94
5,2023-12-27,588.2
5,2023-12-28,549.96
5,2023-12-29,647.92
5,2023-12-30,756.24
5,2023-12-31,584.35
6,2023-01-01,209.1
6,2023-01-02,270.41
6,2023-01-03,689.54
6,2023-01-04,246.51
6,2023-01-05,150.77
6,2023-01-06,592.3
6,2023-01-07,381.77
6,2023-01-08,744.03
6,2023-01-09,555.18
6,2023-01-10,163.29
6,2023-01-11,763.5
6,2023-01-12,280.99
6,2023-01-13,336.05
6,2023-01-14,381.58
6,2023-01-15,135.86
6,2023-01-16,447.56
6,2023-01-17,186.32
6,2023-01-18,380.68
6,2023-01-19,345.5
6,2023-01-20,640.99
6,2023-01-21,662.22
6,2023-01-22,207.39
6,2023-01-23,356.59
6,2023-01-24,361.35
6,2023-01-25,205.99
6,2023-01-26,658.92
6,2023-01-27,595.06
6,2023-01-28,233.27
6,2023-01-29,356.71
6,2023-01-30,174.06
6,2023-01-31,539.74
6,2023-02-01,184.96
6,2023-02-02,790.15
6,2023-02-03,646.48
6,2023-02-04,373.17
6,2023-02-05,504.99
6,2023-02-06,737.94
6,2023-02-07,487.87
6,2023-02-08,222.15
6,2023-02-09,365.09
6,2023-02-10,690.2
6,2023-02-11,550.95
6,2023-02-12,555.51
6,2023-02-13,706.78
6,2023-02-14,725.78
6,2023-02-15,743.85
6,2023-02-16,166.39
6,2023-02-17,480.89
6,2023-02-18,618.36
6,2023-02-19,629.85
6,2023-02-20,524.7
6,2023-02-21,216.75
6,2023-02-22,658.19
6,2023-02-23,604.08
6,2023-02-24,160.3
6,2023-02-25,424.67
6,2023-02-26,221.78
6,2023-02-27,336.23
6,2023-02-28,112.66
6,2023-03-01,380.23
6,2023-03-02,484.91
6,2023-03-03,533.71
6,2023-03-04,564.44
6,2023-03-05,685.4
6,2023-03-06,250.82
6,2023-03-07,184.34
6,2023-03-08,696.08
6,2023-03-09,209.63
6,2023-03-10,782.33
6,2023-03-11,689.78
6,2023-03-12,450.61
6,2023-03-13,786.99
6,2023-03-14,168.16
6,2023-03-15,312.15
6,2023-03-16,546.76
6,2023-03-17,345.0
6,2023-03-18,749.86
6,2023-03-19,145.94
6,2023-03-20,484.59
6,2023-03-21,513.61
6,2023-03-22,556.91
6,2023-03-23,278.97
6,2023-03-24,355.2
6,2023-03-25,690.58
6,2023-03-26,236.46
6,2023-03-27,678.81
6,2023-03-28,493.86
6,2023-03-29,633.53
6,2023-03-30,599.53
6,2023-03-31,245.26
6,2023-04-01,498.17
6,2023-04-02,707.41
6,2023-04-03,402.48
6,2023-04-04,776.61
6,2023-04-05,416.55
6,2023-04-06,199.95
6,2023-04-07,372.6
6,2023-04-08,766.19
6,2023-04-09,323.8
6,2023-04-10,707.67
6,2023-04-11,716.88
6,2023-04-12,345.13
6,2023-04-13,158.28
6,2023-04-14,607.19
6,2023-04-15,318.06
6,2023-04-16,648.05
6,2023-04-17,409.86
6,2023-04-18,439.69
6,2023-04-19,644.54
6,2023-04-20,367.65
6,2023-04-21,410.19
6,2023-04-22,363.33
6,2023-04-23,357.14
6,2023-04-24,468.16
6,2023-04-25,666.16
6,2023-04-26,353.24
6,2023-04-27,466.98
6,2023-04-28,569.51
6,2023-04-29,288.61
6,2023-04-30,294.27
6,2023-05-01,753.39
6,2023-05-02,606.47
6,2023-05-03,504.03
6,2023-05-04,553.4
6,2023-05-05,120.51
6,2023-05-06,532.67
6,2023-05-07,456.66
6,2023-05-08,482.02
6,2023-05-09,351.6
6,2023-05-10,157.03
6,2023-05-11,235.34
6,2023-05-12,765.52
6,2023-05-13,386.09
6,2023-05-14,426.68
6,2023-05-15,136.9
6,2023-05-16,126.3
6,2023-05-17,602.03
6,2023-05-18,476.67
6,2023-05-19,456.09
6,2023-05-20,270.19
6,2023-05-21,621.33
6,2023-05-22,217.77
6,2023-05-23,232.95
6,2023-05-24,422.5
6,2023-05-25,300.4
6,2023-05-26,273.22
6,2023-05-27,551.67
6,2023-05-28,555.68
6,2023-05-29,677.16
6,2023-05-30,392.4
6,2023-05-31,151.16
6,2023-06-01,291.57
6,2023-06-02,786.0
6,2023-06-03,517.38
6,2023-06-04,596.82
6,2023-06-05,105.15
6,2023-06-06,462.74
6,2023-06-07,126.27
6,2023-06-08,498.46
6,2023-06-09,744.54
6,2023-06-10,777.89
6,2023-06-11,478.39
6,2023-06-12,420.74
6,2023-06-13,761.51
6,2023-06-14,571.53
6,2023-06-15,145.43
6,2023-06-16,426.01
6,2023-06-17,268.17
6,2023-06-18,428.86
6,2023-06-19,418.83
6,2023-06-20,507.5
6,2023-06-21,349.74
6,2023-06-22,214.99
6,2023-06-23,452.6
6,2023-06-24,681.14
6,2023-06-25,564.81
6,2023-06-26,336.86
6,2023-06-27,754.87
6,2023-06-28,738.55
6,2023-06-29,246.54
6,2023-06-30,127.59
6,2023-07-01,618.92
6,2023-07-02,679.33
6,2023-07-03,777.51
6,2023-07-04,722.89
6,2023-07-05,520.37
6,2023-07-06,471.04
6,2023-07-07,119.49
6,2023-07-08,272.66
6,2023-07-09,421.73
6,2023-07-10,539.95
6,2023-07-11,490.08
6,2023-07-12,619.85
6,2023-07-13,295.84
6,2023-07-14,495.47
6,2023-07-15,161.7
6,2023-07-16,389.57
6,2023-07-17,625.11
6,2023-07-18,585.38
6,2023-07-19,793.45
6,2023-07-20,294.52
6,2023-07-21,448.73
6,2023-07-22,330.67
6,2023-07-23,408.42
6,2023-07-24,699.87
6,2023-07-25,578.95
6,2023-07-26,717.71
6,2023-07-27,242.46
6,2023-07-28,711.35
6,2023-07-29,141.83
6,2023-07-30,722.02
6,2023-07-31,330.35
6,2023-08-01,320.21
6,2023-08-02,458.46
6,2023-08-03,758.48
6,2023-08-04,133.45
6,2023-08-05,346.56
6,2023-08-06,699.6
6,2023-08-07,377.24
6,2023-08-08,239.41
6,2023-08-09,397.36
6,2023-08-10,369.89
6,2023-08-11,740.79
6,2023-08-12,633.35
6,2023-08-13,453.58
6,2023-08-14,791.86
6,2023-08-15,425.69
6,2023-08-16,140.77
6,2023-08-17,283.59
6,2023-08-18,405.25
6,2023-08-19,209.83
6,2023-08-20,763.3
6,2023-08-21,636.79
6,2023-08-22,287.8
6,2023-08-23,513.56
6,2023-08-24,605.01
6,2023-08-25,758.9
6,2023-08-26,717.14
6,2023-08-27,460.63
6,2023-08-28,642.26
6,2023-08-29,493.5
6,2023-08-30,486.89
6,2023-08-31,180.32
6,2023-09-01,188.3
6,2023-09-02,470.67
6,2023-09-03,288.2
6,2023-09-04,114.73
6,2023-09-05,605.99
6,2023-09-06,122.74
6,2023-09-07,516.69
6,2023-09-08,477.44
6,2023-09-09,778.17
6,2023-09-10,438.95
6,2023-09-11,144.52
6,2023-09-12,486.18
6,2023-09-13,688.77
6,2023-09-14,797.79
6,2023-09-15,401.24
6,2023-09-16,324.21
6,2023-09-17,734.66
6,2023-09-18,233.87
6,2023-09-19,530.8
6,2023-09-20,384.0
6,2023-09-21,128.76
6,2023-09-22,343.1
6,2023-09-23,285.66
6,2023-09-24,580.26
6,2023-09-25,764.15
6,2023-09-26,287.63
6,2023-09-27,668.03
6,2023-09-28,138.75
6,2023-09-29,476.68
6,2023-09-30,149.39
6,2023-10-01,753.82
6,2023-10-02,636.45
6,2023-10-03,560.56
6,2023-10-04,676.73
6,2023-10-05,553.26
6,2023-10-06,778.26
6,2023-10-07,599.77
6,2023-10-08,747.26
6,2023-10-09,461.99
6,2023-10-10,181.95
6,2023-10-11,469.72
6,2023-10-12,188.81
6,2023-10-13,514.75
6,2023-10-14,437.75
6,2023-10-15,535.8
6,2023-10-16,107.03
6,2023-10-17,236.39
6,2023-10-18,443.93
6,2023-10-19,765.35
6,2023-10-20,368.53
6,2023-10-21,397.06
6,2023-10-22,600.29
6,2023-10-23,522.65
6,2023-10-24,309.25
6,2023-10-25,387.57
6,2023-10-26,252.39
6,2023-10-27,776.22
6,2023-10-28,191.44
6,2023-10-29,360.29
6,2023-10-30,118.09
6,2023-10-31,255.25
6,2023-11-01,646.33
6,2023-11-02,240.82
6,2023-11-03,156.04
6,2023-11-04,432.12
6,2023-11-05,106.98
6,2023-11-06,159.34
6,2023-11-07,665.34
6,2023-11-08,640.03
6,2023-11-09,740.6
6,2023-11-10,698.16
6,2023-11-11,578.22
6,2023-11-12,136.63
6,2023-11-13,647.99
6,2023-11-14,691.86
6,2023-11-15,659.36
6,2023-11-16,455.94
6,2023-11-17,263.03
6,2023-11-18,691.73
6,2023-11-19,609.01
6,2023-11-20,786.53
6,2023-11-21,208.98
6,2023-11-22,257.97
