user_id,channel_id,click_datetime
196,6,2023-06-30 00:00:00
196,6,2023-06-18 00:00:00
196,2,2023-06-20 00:00:00
196,2,2023-07-09 00:00:00
196,4,2023-06-26 00:00:00
197,5,2023-02-27 00:00:00
197,4,2023-02-25 00:00:00
197,4,2023-02-23 00:00:00
197,4,2023-03-04 00:00:00
197,1,2023-02-17 00:00:00
197,6,2023-02-22 00:00:00
198,6,2023-08-06 00:00:00
198,3,2023-07-29 00:00:00
199,7,2023-10-25 00:00:00
199,4,2023-09-30 00:00:00
200,4,2023-09-12 00:00:00
200,4,2023-08-21 00:00:00
200,5,2023-08-25 00:00:00
201,7,2023-05-28 00:00:00
202,7,2023-03-24 00:00:00
202,2,2023-03-12 00:00:00
202,2,2023-03-27 00:00:00
203,5,2023-04-17 00:00:00
203,7,2023-04-23 00:00:00
203,7,2023-05-07 00:00:00
203,5,2023-04-19 00:00:00
204,2,2023-10-29 00:00:00
204,6,2023-11-03 00:00:00
204,6,2023-10-25 00:00:00
204,3,2023-10-17 00:00:00
205,4,2023-09-21 00:00:00
206,6,2023-04-12 00:00:00
206,1,2023-03-29 00:00:00
206,3,2023-04-20 00:00:00
206,1,2023-04-19 00:00:00
206,4,2023-03-30 00:00:00
207,5,2023-06-13 00:00:00
207,1,2023-07-05 00:00:00
207,4,2023-06-28 00:00:00
207,7,2023-06-22 00:00:00
207,3,2023-06-18 00:00:00
207,4,2023-06-24 00:00:00
207,1,2023-06-27 00:00:00
208,7,2023-02-03 00:00:00
208,6,2023-01-25 00:00:00
208,4,2023-01-14 00:00:00
208,3,2023-02-05 00:00:00
208,4,2023-01-28 00:00:00
209,7,2023-03-11 00:00:00
209,6,2023-02-28 00:00:00
209,7,2023-03-03 00:00:00
209,6,2023-02-26 00:00:00
210,1,2023-08-21 00:00:00
210,1,2023-09-12 00:00:00
210,7,2023-09-06 00:00:00
210,6,2023-09-05 00:00:00
211,3,2023-03-25 00:00:00
211,1,2023-03-20 00:00:00
211,5,2023-03-30 00:00:00
211,6,2023-03-30 00:00:00
211,6,2023-03-27 00:00:00
212,3,2023-06-27 00:00:00
212,1,2023-06-15 00:00:00
212,4,2023-06-20 00:00:00
212,1,2023-06-22 00:00:00
212,3,2023-07-06 00:00:00
212,3,2023-07-08 00:00:00
212,1,2023-07-01 00:00:00
213,7,2023-03-02 00:00:00
213,6,2023-03-08 00:00:00
213,4,2023-03-06 00:00:00
213,1,2023-02-24 00:00:00
214,1,2023-01-02 00:00:00
214,1,2023-01-14 00:00:00
215,4,2023-04-12 00:00:00
215,6,2023-03-24 00:00:00
215,2,2023-03-23 00:00:00
215,7,2023-04-12 00:00:00
215,6,2023-04-12 00:00:00
215,2,2023-04-01 00:00:00
216,7,2023-04-27 00:00:00
216,1,2023-04-23 00:00:00
217,6,2023-05-11 00:00:00
217,6,2023-05-11 00:00:00
217,7,2023-05-11 00:00:00
218,2,2023-08-19 00:00:00
218,6,2023-08-11 00:00:00
219,3,2023-04-27 00:00:00
219,3,2023-05-10 00:00:00
219,4,2023-04-26 00:00:00
219,2,2023-05-12 00:00:00
219,2,2023-04-23 00:00:00
219,7,2023-04-29 00:00:00
220,3,2023-01-31 00:00:00
220,6,2023-01-25 00:00:00
220,7,2023-01-25 00:00:00
220,5,2023-02-07 00:00:00
221,2,2023-09-18 00:00:00
221,7,2023-09-13 00:00:00
221,4,2023-09-12 00:00:00
221,5,2023-09-22 00:00:00
221,5,2023-09-22 00:00:00
222,2,2023-11-01 00:00:00
222,2,2023-11-14 00:00:00
222,6,2023-10-31 00:00:00
223,3,2023-03-27 00:00:00
224,3,2023-09-28 00:00:00
224,5,2023-09-21 00:00:00
225,1,2023-08-01 00:00:00
225,4,2023-08-11 00:00:00
225,6,2023-08-15 00:00:00
225,7,2023-08-20 00:00:00
225,5,2023-08-18 00:00:00
225,4,2023-07-30 00:00:00
225,4,2023-08-22 00:00:00
226,4,2023-02-12 00:00:00
226,2,2023-02-05 00:00:00
226,3,2023-01-28 00:00:00
226,4,2023-02-14 00:00:00
227,2,2023-08-30 00:00:00
227,2,2023-08-19 00:00:00
227,6,2023-08-22 00:00:00
227,2,2023-09-03 00:00:00
227,3,2023-09-10 00:00:00
228,4,2023-05-07 00:00:00
228,5,2023-05-22 00:00:00
228,5,2023-05-19 00:00:00
228,1,2023-05-07 00:00:00
228,2,2023-05-12 00:00:00
228,4,2023-05-20 00:00:00
229,2,2023-04-08 00:00:00
229,6,2023-04-10 00:00:00
229,2,2023-04-19 00:00:00
229,5,2023-04-01 00:00:00
229,6,2023-04-09 00:00:00
229,1,2023-04-26 00:00:00
230,6,2023-05-14 00:00:00
230,7,2023-05-15 00:00:00
230,4,2023-04-22 00:00:00
230,7,2023-04-26 00:00:00
230,1,2023-05-17 00:00:00
230,1,2023-05-15 00:00:00
231,3,2023-03-11 00:00:00
231,5,2023-03-07 00:00:00
231,4,2023-03-30 00:00:00
231,4,2023-03-19 00:00:00
232,3,2023-10-23 00:00:00
232,3,2023-11-04 00:00:00
232,6,2023-10-29 00:00:00
232,2,2023-11-11 00:00:00
232,2,2023-10-25 00:00:00
232,6,2023-10-22 00:00:00
232,1,2023-10-18 00:00:00
233,3,2023-10-02 00:00:00
233,1,2023-10-15 00:00:00
233,6,2023-10-10 00:00:00
233,4,2023-10-15 00:00:00
234,5,2023-07-05 00:00:00
234,5,2023-07-10 00:00:00
234,1,2023-07-17 00:00:00
235,7,2023-06-19 00:00:00
235,6,2023-06-16 00:00:00
235,3,2023-07-03 00:00:00
235,4,2023-06-22 00:00:00
236,1,2023-05-14 00:00:00
236,4,2023-06-04 00:00:00
236,5,2023-05-10 00:00:00
236,7,2023-05-12 00:00:00
236,6,2023-05-14 00:00:00
236,5,2023-06-05 00:00:00
237,1,2023-06-28 00:00:00
237,6,2023-06-21 00:00:00
237,2,2023-06-29 00:00:00
237,5,2023-06-27 00:00:00
237,3,2023-06-20 00:00:00
238,2,2023-09-02 00:00:00
238,1,2023-08-11 00:00:00
238,7,2023-08-28 00:00:00
238,7,2023-08-15 00:00:00
238,2,2023-08-27 00:00:00
238,4,2023-08-10 00:00:00
239,6,2023-06-12 00:00:00
239,4,2023-06-15 00:00:00
239,2,2023-06-09 00:00:00
239,4,2023-06-22 00:00:00
240,7,2023-05-16 00:00:00
240,5,2023-05-14 00:00:00
241,7,2023-03-28 00:00:00
241,1,2023-04-18 00:00:00
241,7,2023-04-21 00:00:00
241,3,2023-04-05 00:00:00
241,6,2023-04-13 00:00:00
242,2,2023-06-01 00:00:00
242,7,2023-06-01 00:00:00
243,3,2023-03-24 00:00:00
244,1,2023-11-03 00:00:00
245,5,2023-06-06 00:00:00
245,5,2023-05-30 00:00:00
245,2,2023-06-20 00:00:00
245,4,2023-05-23 00:00:00
245,2,2023-05-27 00:00:00
245,7,2023-05-30 00:00:00
245,1,2023-05-30 00:00:00
246,5,2023-07-03 00:00:00
247,7,2023-03-26 00:00:00
247,3,2023-03-21 00:00:00
247,2,2023-04-15 00:00:00
247,6,2023-03-31 00:00:00
247,4,2023-03-23 00:00:00
248,5,2023-03-31 00:00:00
248,7,2023-04-10 00:00:00
248,5,2023-04-02 00:00:00
249,5,2023-04-13 00:00:00
250,2,2023-03-23 00:00:00
251,1,2023-04-03 00:00:00
251,1,2023-04-19 00:00:00
251,3,2023-04-14 00:00:00
251,6,2023-04-28 00:00:00
251,3,2023-04-05 00:00:00
251,6,2023-04-16 00:00:00
251,2,2023-04-04 00:00:00
252,3,2023-10-12 00:00:00
252,2,2023-09-29 00:00:00
252,2,2023-09-27 00:00:00
252,4,2023-10-12 00:00:00
252,5,2023-10-17 00:00:00
252,1,2023-10-03 00:00:00
253,7,2023-10-31 00:00:00
253,4,2023-11-03 00:00:00
253,3,2023-11-04 00:00:00
253,7,2023-10-25 00:00:00
253,6,2023-11-06 00:00:00
254,7,2023-01-31 00:00:00
254,7,2023-02-05 00:00:00
254,7,2023-02-10 00:00:00
254,4,2023-02-04 00:00:00
255,3,2023-11-06 00:00:00
256,5,2023-10-25 00:00:00
256,3,2023-10-05 00:00:00
256,6,2023-11-01 00:00:00
256,4,2023-10-19 00:00:00
256,5,2023-10-23 00:00:00
256,6,2023-10-30 00:00:00
256,5,2023-10-18 00:00:00
257,2,2023-10-21 00:00:00
257,6,2023-11-04 00:00:00
257,2,2023-11-03 00:00:00
257,5,2023-10-21 00:00:00
258,7,2023-10-01 00:00:00
258,2,2023-09-26 00:00:00
259,7,2023-07-01 00:00:00
259,1,2023-06-17 00:00:00
259,5,2023-06-17 00:00:00
259,4,2023-06-27 00:00:00
259,4,2023-06-29 00:00:00
260,5,2023-06-30 00:00:00
260,7,2023-07-17 00:00:00
260,5,2023-07-13 00:00:00
260,6,2023-07-12 00:00:00
260,5,2023-07-12 00:00:00
260,4,2023-06-29 00:00:00
260,2,2023-06-29 00:00:00
261,2,2023-02-03 00:00:00
261,5,2023-01-19 00:00:00
261,1,2023-02-04 00:00:00
261,3,2023-01-14 00:00:00
261,4,2023-01-27 00:00:00
261,3,2023-01-13 00:00:00
261,4,2023-01-16 00:00:00
262,3,2023-05-29 00:00:00
262,2,2023-05-26 00:00:00
263,5,2023-09-13 00:00:00
263,1,2023-09-01 00:00:00
263,4,2023-08-31 00:00:00
263,1,2023-09-21 00:00:00
263,5,2023-09-15 00:00:00
263,6,2023-09-14 00:00:00
263,5,2023-09-13 00:00:00
264,3,2023-06-18 00:00:00
264,1,2023-06-22 00:00:00
264,5,2023-07-07 00:00:00
265,1,2023-09-12 00:00:00
266,5,2023-10-07 00:00:00
266,3,2023-09-29 00:00:00
266,6,2023-10-18 00:00:00
267,3,2023-09-04 00:00:00
267,4,2023-09-11 00:00:00
267,3,2023-09-01 00:00:00
267,2,2023-09-03 00:00:00
267,2,2023-09-04 00:00:00
267,5,2023-09-11 00:00:00
267,4,2023-09-05 00:00:00
268,3,2023-06-21 00:00:00
268,1,2023-07-09 00:00:00
268,6,2023-06-21 00:00:00
268,7,2023-06-16 00:00:00
268,5,2023-06-29 00:00:00
269,4,2023-05-14 00:00:00
269,4,2023-06-05 00:00:00
269,5,2023-05-17 00:00:00
269,6,2023-05-17 00:00:00
270,6,2023-03-19 00:00:00
270,5,2023-04-02 00:00:00
271,7,2023-05-21 00:00:00
271,2,2023-05-15 00:00:00
271,1,2023-05-12 00:00:00
272,4,2023-10-20 00:00:00
272,6,2023-10-24 00:00:00
273,5,2023-02-17 00:00:00
273,5,2023-02-19 00:00:00
274,2,2023-08-25 00:00:00
275,7,2023-05-16 00:00:00
275,4,2023-05-17 00:00:00
275,4,2023-05-08 00:00:00
275,4,2023-05-03 00:00:00
275,6,2023-05-13 00:00:00
275,7,2023-05-28 00:00:00
276,6,2023-04-18 00:00:00
276,4,2023-04-21 00:00:00
276,4,2023-04-14 00:00:00
277,5,2023-11-01 00:00:00
278,1,2023-09-08 00:00:00
278,4,2023-08-24 00:00:00
278,4,2023-08-20 00:00:00
278,5,2023-09-01 00:00:00
278,4,2023-08-19 00:00:00
278,7,2023-09-05 00:00:00
279,1,2023-03-27 00:00:00
279,2,2023-04-02 00:00:00
279,1,2023-03-15 00:00:00
279,1,2023-03-17 00:00:00
279,3,2023-03-26 00:00:00
280,4,2023-06-20 00:00:00
280,7,2023-06-08 00:00:00
280,3,2023-06-24 00:00:00
280,3,2023-06-17 00:00:00
280,6,2023-06-30 00:00:00
280,5,2023-06-22 00:00:00
281,7,2023-01-28 00:00:00
281,2,2023-01-17 00:00:00
282,6,2023-11-10 00:00:00
282,2,2023-11-16 00:00:00
283,3,2023-05-29 00:00:00
283,7,2023-06-02 00:00:00
283,6,2023-05-22 00:00:00
283,7,2023-06-03 00:00:00
283,3,2023-05-15 00:00:00
283,3,2023-05-15 00:00:00
284,4,2023-08-11 00:00:00
284,2,2023-08-18 00:00:00
284,2,2023-08-18 00:00:00
285,4,2023-10-29 00:00:00
285,1,2023-10-29 00:00:00
285,6,2023-10-29 00:00:00
285,5,2023-11-04 00:00:00
285,3,2023-10-18 00:00:00
286,5,2023-02-14 00:00:00
287,7,2023-01-28 00:00:00
287,5,2023-02-21 00:00:00
288,4,2023-10-27 00:00:00
288,7,2023-10-28 00:00:00
288,4,2023-11-01 00:00:00
288,5,2023-11-11 00:00:00
289,5,2023-06-19 00:00:00
289,6,2023-06-10 00:00:00
289,4,2023-07-01 00:00:00
289,3,2023-06-27 00:00:00
289,5,2023-06-27 00:00:00
289,2,2023-06-18 00:00:00
289,1,2023-06-10 00:00:00
290,2,2023-10-22 00:00:00
290,7,2023-10-17 00:00:00
290,7,2023-10-02 00:00:00
290,7,2023-10-12 00:00:00
290,1,2023-09-26 00:00:00
290,5,2023-10-02 00:00:00
291,6,2023-07-27 00:00:00
291,7,2023-07-24 00:00:00
291,4,2023-07-09 00:00:00
291,4,2023-07-12 00:00:00
292,1,2023-02-13 00:00:00
292,7,2023-03-08 00:00:00
292,4,2023-03-09 00:00:00
292,4,2023-02-12 00:00:00
292,4,2023-02-14 00:00:00
292,7,2023-02-26 00:00:00
292,7,2023-02-13 00:00:00
293,6,2023-08-07 00:00:00
293,3,2023-07-16 00:00:00
293,3,2023-08-06 00:00:00
293,6,2023-07-23 00:00:00
294,5,2023-09-07 00:00:00
294,5,2023-09-15 00:00:00
294,7,2023-08-18 00:00:00
294,6,2023-09-12 00:00:00
294,5,2023-09-07 00:00:00
294,6,2023-08-31 00:00:00
294,5,2023-08-26 00:00:00
295,5,2023-03-26 00:00:00
295,2,2023-03-23 00:00:00
295,5,2023-03-26 00:00:00
295,5,2023-03-23 00:00:00
295,5,2023-03-18 00:00:00
295,4,2023-03-22 00:00:00
295,3,2023-03-22 00:00:00
296,5,2023-07-29 00:00:00
296,7,2023-07-30 00:00:00
296,2,2023-08-08 00:00:00
296,4,2023-07-11 00:00:00
297,4,2023-05-09 00:00:00
297,3,2023-04-30 00:00:00
297,5,2023-05-11 00:00:00
297,5,2023-04-27 00:00:00
298,2,2023-02-02 00:00:00
298,1,2023-01-29 00:00:00
299,1,2023-05-08 00:00:00
300,4,2023-05-25 00:00:00
301,2,2023-04-24 00:00:00
301,2,2023-05-04 00:00:00
301,5,2023-05-04 00:00:00
301,3,2023-04-29 00:00:00
301,2,2023-04-14 00:00:00
302,1,2023-08-16 00:00:00
302,1,2023-08-29 00:00:00
302,7,2023-08-25 00:00:00
303,4,2023-03-10 00:00:00
303,7,2023-03-14 00:00:00
303,5,2023-03-17 00:00:00
303,1,2023-04-01 00:00:00
303,3,2023-03-10 00:00:00
304,1,2023-06-05 00:00:00
304,4,2023-06-21 00:00:00
304,2,2023-06-14 00:00:00
304,4,2023-06-11 00:00:00
304,4,2023-06-15 00:00:00
305,3,2023-02-07 00:00:00
305,2,2023-02-01 00:00:00
305,5,2023-02-26 00:00:00
306,2,2023-01-13 00:00:00
306,7,2023-01-23 00:00:00
306,4,2023-01-24 00:00:00
306,7,2023-01-15 00:00:00
306,1,2023-01-16 00:00:00
306,2,2023-01-22 00:00:00
307,4,2023-03-19 00:00:00
307,4,2023-03-03 00:00:00
308,1,2023-07-13 00:00:00
309,7,2023-07-26 00:00:00
309,2,2023-07-29 00:00:00
309,4,2023-07-20 00:00:00
309,3,2023-07-16 00:00:00
309,2,2023-07-30 00:00:00
309,5,2023-07-29 00:00:00
309,7,2023-07-24 00:00:00
310,3,2023-08-23 00:00:00
310,7,2023-08-30 00:00:00
310,2,2023-09-05 00:00:00
310,1,2023-09-07 00:00:00
311,2,2023-05-28 00:00:00
311,2,2023-05-25 00:00:00
311,4,2023-06-02 00:00:00
312,4,2023-08-19 00:00:00
312,6,2023-08-17 00:00:00
312,5,2023-08-03 00:00:00
312,2,2023-08-30 00:00:00
313,1,2023-02-19 00:00:00
313,1,2023-02-22 00:00:00
313,2,2023-02-28 00:00:00
313,5,2023-03-09 00:00:00
313,5,2023-03-09 00:00:00
313,6,2023-02-15 00:00:00
313,6,2023-02-14 00:00:00
314,3,2023-09-14 00:00:00
314,6,2023-09-03 00:00:00
314,1,2023-09-14 00:00:00
314,4,2023-09-21 00:00:00
314,5,2023-09-10 00:00:00
314,2,2023-09-21 00:00:00
314,5,2023-09-07 00:00:00
315,2,2023-10-24 00:00:00
315,3,2023-11-01 00:00:00
315,4,2023-10-22 00:00:00
315,6,2023-10-20 00:00:00
316,1,2023-07-31 00:00:00
316,3,2023-07-29 00:00:00
316,3,2023-07-30 00:00:00
316,5,2023-08-06 00:00:00
316,7,2023-07-19 00:00:00
317,5,2023-10-22 00:00:00
317,2,2023-11-02 00:00:00
317,1,2023-10-19 00:00:00
317,5,2023-10-10 00:00:00
317,1,2023-10-11 00:00:00
317,3,2023-10-17 00:00:00
317,2,2023-10-18 00:00:00
318,5,2023-01-23 00:00:00
319,3,2023-08-08 00:00:00
319,1,2023-08-22 00:00:00
319,5,2023-08-15 00:00:00
319,4,2023-08-10 00:00:00
319,6,2023-08-16 00:00:00
319,2,2023-09-01 00:00:00
319,6,2023-08-18 00:00:00
320,1,2023-01-15 00:00:00
321,3,2023-02-04 00:00:00
321,3,2023-02-11 00:00:00
321,6,2023-02-12 00:00:00
321,3,2023-01-24 00:00:00
321,2,2023-01-23 00:00:00
322,4,2023-05-21 00:00:00
322,6,2023-05-14 00:00:00
322,2,2023-05-16 00:00:00
322,6,2023-06-01 00:00:00
322,6,2023-05-19 00:00:00
322,7,2023-06-01 00:00:00
322,2,2023-05-17 00:00:00
323,4,2023-10-11 00:00:00
323,5,2023-10-06 00:00:00
323,1,2023-10-09 00:00:00
323,7,2023-09-20 00:00:00
323,5,2023-09-30 00:00:00
323,3,2023-10-10 00:00:00
324,7,2023-07-24 00:00:00
324,4,2023-07-28 00:00:00
324,6,2023-07-28 00:00:00
324,2,2023-08-03 00:00:00
324,2,2023-07-23 00:00:00
325,4,2023-07-25 00:00:00
325,1,2023-07-20 00:00:00
325,3,2023-07-28 00:00:00
325,5,2023-07-18 00:00:00
325,6,2023-08-01 00:00:00
325,6,2023-07-27 00:00:00
325,7,2023-07-10 00:00:00
326,4,2023-07-21 00:00:00
326,7,2023-07-08 00:00:00
326,7,2023-06-22 00:00:00
327,1,2023-05-22 00:00:00
327,4,2023-05-22 00:00:00
328,5,2023-04-28 00:00:00
328,1,2023-05-03 00:00:00
328,4,2023-05-17 00:00:00
328,7,2023-05-24 00:00:00
328,7,2023-05-03 00:00:00
328,7,2023-05-11 00:00:00
328,4,2023-05-08 00:00:00
329,2,2023-06-01 00:00:00
329,5,2023-06-10 00:00:00
329,4,2023-06-14 00:00:00
329,2,2023-06-03 00:00:00
329,3,2023-05-29 00:00:00
329,3,2023-06-02 00:00:00
329,6,2023-06-15 00:00:00
330,1,2023-08-12 00:00:00
330,5,2023-08-04 00:00:00
330,5,2023-08-04 00:00:00
330,2,2023-07-19 00:00:00
330,6,2023-08-11 00:00:00
330,3,2023-07-21 00:00:00
331,5,2023-02-27 00:00:00
331,5,2023-02-21 00:00:00
331,6,2023-03-15 00:00:00
331,4,2023-03-19 00:00:00
331,7,2023-02-24 00:00:00
332,1,2023-05-12 00:00:00
332,6,2023-05-17 00:00:00
333,4,2023-07-04 00:00:00
333,4,2023-07-17 00:00:00
333,7,2023-07-12 00:00:00
333,1,2023-06-26 00:00:00
333,5,2023-07-22 00:00:00
333,4,2023-07-02 00:00:00
334,7,2023-08-10 00:00:00
334,7,2023-09-04 00:00:00
334,6,2023-08-31 00:00:00
334,2,2023-08-23 00:00:00
334,6,2023-08-17 00:00:00
334,1,2023-08-20 00:00:00
335,1,2023-02-25 00:00:00
335,4,2023-03-08 00:00:00
335,3,2023-03-04 00:00:00
335,2,2023-03-10 00:00:00
335,3,2023-03-09 00:00:00
335,5,2023-02-16 00:00:00
336,6,2023-01-21 00:00:00
336,2,2023-01-30 00:00:00
337,7,2023-06-12 00:00:00
337,7,2023-06-17 00:00:00
337,2,2023-06-22 00:00:00
338,1,2023-05-26 00:00:00
338,2,2023-06-11 00:00:00
338,2,2023-05-26 00:00:00
338,3,2023-06-13 00:00:00
339,2,2023-06-30 00:00:00
339,4,2023-06-19 00:00:00
340,7,2023-03-27 00:00:00
341,5,2023-06-29 00:00:00
342,2,2023-02-07 00:00:00
342,1,2023-02-03 00:00:00
343,1,2023-06-27 00:00:00
343,6,2023-07-09 00:00:00
343,6,2023-06-27 00:00:00
343,1,2023-07-05 00:00:00
343,5,2023-06-30 00:00:00
343,2,2023-07-17 00:00:00
344,2,2023-03-08 00:00:00
345,7,2023-05-26 00:00:00
345,4,2023-05-28 00:00:00
345,7,2023-05-12 00:00:00
346,2,2023-03-02 00:00:00
346,3,2023-03-16 00:00:00
346,7,2023-03-20 00:00:00
346,4,2023-03-25 00:00:00
346,7,2023-03-03 00:00:00
346,6,2023-03-19 00:00:00
347,5,2023-06-06 00:00:00
347,6,2023-06-11 00:00:00
347,4,2023-06-05 00:00:00
347,3,2023-06-20 00:00:00
347,1,2023-05-30 00:00:00
347,2,2023-06-19 00:00:00
348,1,2023-03-30 00:00:00
348,6,2023-03-09 00:00:00
349,2,2023-04-26 00:00:00
349,3,2023-04-12 00:00:00
349,7,2023-04-26 00:00:00
349,7,2023-05-01 00:00:00
350,3,2023-07-15 00:00:00
350,5,2023-07-15 00:00:00
350,3,2023-07-20 00:00:00
351,4,2023-04-11 00:00:00
351,1,2023-03-18 00:00:00
351,5,2023-04-04 00:00:00
351,7,2023-03-23 00:00:00
352,2,2023-09-04 00:00:00
352,4,2023-09-14 00:00:00
352,6,2023-09-06 00:00:00
352,2,2023-09-01 00:00:00
352,3,2023-09-07 00:00:00
352,3,2023-09-21 00:00:00
352,2,2023-09-05 00:00:00
353,1,2023-08-30 00:00:00
353,5,2023-09-04 00:00:00
353,3,2023-08-12 00:00:00
353,4,2023-09-06 00:00:00
353,6,2023-08-21 00:00:00
353,6,2023-08-26 00:00:00
354,3,2023-01-25 00:00:00
355,1,2023-01-28 00:00:00
355,7,2023-02-05 00:00:00
355,5,2023-02-14 00:00:00
355,5,2023-01-17 00:00:00
355,4,2023-02-12 00:00:00
355,6,2023-02-10 00:00:00
355,7,2023-02-11 00:00:00
356,3,2023-05-12 00:00:00
356,1,2023-05-10 00:00:00
356,1,2023-05-11 00:00:00
356,1,2023-05-27 00:00:00
356,2,2023-06-02 00:00:00
356,6,2023-06-06 00:00:00
356,5,2023-05-10 00:00:00
357,4,2023-09-27 00:00:00
357,2,2023-09-27 00:00:00
357,3,2023-10-19 00:00:00
357,4,2023-10-16 00:00:00
357,3,2023-09-23 00:00:00
358,2,2023-08-22 00:00:00
358,3,2023-08-12 00:00:00
358,4,2023-08-30 00:00:00
358,2,2023-08-16 00:00:00
358,5,2023-08-28 00:00:00
358,2,2023-08-30 00:00:00
358,1,2023-08-21 00:00:00
359,2,2023-07-07 00:00:00
359,3,2023-07-13 00:00:00
359,2,2023-07-24 00:00:00
360,6,2023-10-22 00:00:00
360,5,2023-10-17 00:00:00
360,3,2023-11-04 00:00:00
361,4,2023-11-13 00:00:00
361,2,2023-10-17 00:00:00
361,3,2023-10-23 00:00:00
361,4,2023-10-30 00:00:00
361,7,2023-10-21 00:00:00
361,1,2023-11-04 00:00:00
361,4,2023-10-16 00:00:00
362,7,2023-05-10 00:00:00
362,4,2023-06-02 00:00:00
362,1,2023-05-22 00:00:00
362,6,2023-05-22 00:00:00
362,7,2023-05-28 00:00:00
362,3,2023-06-01 00:00:00
362,5,2023-05-28 00:00:00
363,4,2023-06-02 00:00:00
363,1,2023-05-28 00:00:00
363,1,2023-05-24 00:00:00
363,4,2023-06-03 00:00:00
363,7,2023-06-08 00:00:00
363,3,2023-05-22 00:00:00
364,3,2023-09-30 00:00:00
364,3,2023-10-04 00:00:00
364,2,2023-10-01 00:00:00
364,6,2023-09-13 00:00:00
364,6,2023-09-11 00:00:00
364,5,2023-09-15 00:00:00
365,3,2023-03-05 00:00:00
365,7,2023-02-17 00:00:00
365,3,2023-02-23 00:00:00
365,1,2023-02-28 00:00:00
365,6,2023-03-01 00:00:00
365,6,2023-02-26 00:00:00
366,6,2023-04-11 00:00:00
366,3,2023-04-02 00:00:00
366,3,2023-04-01 00:00:00
366,4,2023-04-12 00:00:00
366,5,2023-03-30 00:00:00
366,6,2023-04-01 00:00:00
367,7,2023-05-28 00:00:00
367,4,2023-05-22 00:00:00
367,7,2023-05-23 00:00:00
368,6,2023-05-20 00:00:00
368,5,2023-05-03 00:00:00
368,1,2023-05-29 00:00:00
368,1,2023-04-30 00:00:00
368,4,2023-05-24 00:00:00
368,6,2023-05-10 00:00:00
369,1,2023-09-10 00:00:00
369,6,2023-09-13 00:00:00
369,1,2023-08-18 00:00:00
369,3,2023-08-18 00:00:00
369,4,2023-08-22 00:00:00
370,6,2023-05-26 00:00:00
370,1,2023-05-28 00:00:00
371,7,2023-09-27 00:00:00
371,5,2023-10-11 00:00:00
371,1,2023-09-27 00:00:00
371,6,2023-09-23 00:00:00
371,3,2023-09-22 00:00:00
371,6,2023-09-29 00:00:00
371,5,2023-10-02 00:00:00
372,5,2023-10-05 00:00:00
372,4,2023-10-03 00:00:00
372,5,2023-10-31 00:00:00
372,1,2023-10-31 00:00:00
372,1,2023-10-06 00:00:00
373,1,2023-08-11 00:00:00
373,5,2023-08-26 00:00:00
373,7,2023-08-11 00:00:00
374,6,2023-03-31 00:00:00
374,7,2023-03-25 00:00:00
374,3,2023-04-11 00:00:00
374,4,2023-04-14 00:00:00
375,5,2023-09-07 00:00:00
375,6,2023-09-08 00:00:00
375,1,2023-09-17 00:00:00
375,3,2023-08-23 00:00:00
375,7,2023-08-26 00:00:00
375,4,2023-09-16 00:00:00
376,5,2023-03-19 00:00:00
376,6,2023-03-28 00:00:00
376,2,2023-04-09 00:00:00
376,2,2023-04-12 00:00:00
377,7,2023-09-19 00:00:00
377,6,2023-10-05 00:00:00
377,1,2023-10-01 00:00:00
377,1,2023-10-12 00:00:00
377,4,2023-09-19 00:00:00
377,2,2023-10-10 00:00:00
377,3,2023-10-11 00:00:00
378,5,2023-04-19 00:00:00
378,3,2023-04-10 00:00:00
379,5,2023-11-06 00:00:00
379,1,2023-10-30 00:00:00
379,5,2023-10-23 00:00:00
379,1,2023-10-31 00:00:00
379,1,2023-11-16 00:00:00
379,3,2023-11-06 00:00:00
380,7,2023-04-20 00:00:00
380,5,2023-04-16 00:00:00
380,6,2023-04-09 00:00:00
380,3,2023-04-21 00:00:00
381,1,2023-09-13 00:00:00
381,5,2023-09-06 00:00:00
381,1,2023-09-06 00:00:00
381,5,2023-09-08 00:00:00
381,3,2023-08-27 00:00:00
381,7,2023-08-29 00:00:00
382,3,2023-07-24 00:00:00
382,3,2023-07-21 00:00:00
382,5,2023-07-24 00:00:00
382,5,2023-07-11 00:00:00
382,4,2023-07-29 00:00:00
382,4,2023-07-18 00:00:00
382,5,2023-07-31 00:00:00
383,5,2023-10-10 00:00:00
383,1,2023-10-07 00:00:00
383,2,2023-10-01 00:00:00
383,4,2023-10-20 00:00:00
383,5,2023-10-02 00:00:00
384,7,2023-07-22 00:00:00
385,1,2023-08-17 00:00:00
385,4,2023-08-20 00:00:00
385,2,2023-08-04 00:00:00
385,4,2023-09-01 00:00:00
385,1,2023-08-06 00:00:00
386,7,2023-06-23 00:00:00
386,4,2023-06-12 00:00:00
387,7,2023-09-08 00:00:00
388,7,2023-10-13 00:00:00
388,1,2023-09-24 00:00:00
388,2,2023-10-03 00:00:00
388,3,2023-09-27 00:00:00
388,2,2023-09-28 00:00:00
388,2,2023-10-03 00:00:00
388,6,2023-09-23 00:00:00
389,4,2023-02-10 00:00:00
390,5,2023-06-05 00:00:00
390,5,2023-06-09 00:00:00
390,3,2023-06-19 00:00:00
390,6,2023-06-11 00:00:00
391,1,2023-04-20 00:00:00
